Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	organism	sample_name	isolate	isolation_source	collection_date	geographic_location	tissue	development_stage
DRR286411	2022-06-07 13:06:50	2022-06-07 13:06:52	15970071	4791021300	15970071	300	1489		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286411	DRX275868		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242817	SAMD00293167	simple	105610	Montipora efflorescens	SAMD00293167							no					AORI	DRA011820		public	8A7FCCFA4E31015CA91379855E86C92B	5821655A6AC035706E71174D4296A969	Montipora efflorescens	Mont_egg						Egg
DRR286412	2022-06-07 13:06:50	2022-06-07 13:07:33	20789097	6236729100	20789097	300	1935		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286412	DRX275869		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242818	SAMD00293168	simple	105610	Montipora efflorescens	SAMD00293168							no					AORI	DRA011820		public	FA9EE0FEE3BD23EB0A40527DBD51A918	64543B0CB4A69D6B072CE760C6C3452C	Montipora efflorescens	Mont_planula_1dpf						Planula larvae
DRR286408	2022-06-07 13:06:50	2022-06-07 13:08:14	15192910	4557873000	15192910	300	1422		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286408	DRX275865		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242819	SAMD00293169	simple	105610	Montipora efflorescens	SAMD00293169							no					AORI	DRA011820		public	431A85622BAC9B379F022B8D2555E6F1	66686BAADE5AC862B1D13FF22C8696D3	Montipora efflorescens	Mont_planula_4dpf						Planula larvae
DRR286409	2022-06-07 13:06:50	2022-06-07 13:08:40	17600680	5280204000	17600680	300	1651		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286409	DRX275866		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242820	SAMD00293170	simple	246299	Montipora cactus	SAMD00293170							no					AORI	DRA011820		public	EBF3C4CE01745F0B2CD8EB85CC436CBC	5A13F8754F529A8B753B3707539FD9F8	Montipora cactus	Mont_sperm						Sperm
DRR286407	2022-06-07 13:06:50	2022-06-07 13:06:02	21842337	4412152074	21842337	202	1276		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286407	DRX275864		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242821	SAMD00293171	simple	246299	Montipora cactus	SAMD00293171							no					AORI	DRA011820		public	84617DB7D30518073E9B4A569DB5F41D	F9BEB31E7DE3D64B390F52F370141C95	Montipora cactus	Mcac_adult						Adult
DRR286410	2022-06-07 13:06:50	2022-06-07 13:07:09	24351874	4919078548	24351874	202	1408		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286410	DRX275867		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242822	SAMD00293172	simple	105610	Montipora efflorescens	SAMD00293172							no					AORI	DRA011820		public	7F57E6E61F332BC13874CDDE15A6D834	CFD029EF8A55DEE63093FECCC91FC94F	Montipora efflorescens	Meff_adult						Adult
SRR18650999	2022-04-09 07:39:25	2022-04-06 00:30:33	95696808	28708968660	95696808	299	8338		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18650999/SRR18650999	SRX14754049	Illumina_MON_1	WGS	PCR	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP367755	PRJNA812941		812941	SRS12515359	SAMN26442120	simple	2924933	Montipora sp. Colony 1 RG-2022	MON_UAR_061801							no					UNIVERSITY OF CALIFORNIA SANTA CRUZ	SRA1398535		public	BAF8C0A3FB4FFD040E65079245887054	8F9722A746E7E632D2A596390A59E3B8	Montipora sp. Colony 1 RG-2022		Colony 1	coral reef	2018	Pacific Ocean	coral tissue
SRR12710847	2020-09-27 03:14:46	2020-09-27 02:26:04	31220249	9366074700	31220249	300	2771		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710847/SRR12710847	SRX9189760	Coral_OA_3_day3_2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425776	SAMN16237446	simple	246305	Montipora capricornis	Coral_OA_3_day3_2							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	61E8CF864BB659ED64F0B8BA4EBF5B6C	6827B3296C715947AF90DF407BC00B41	Montipora capricornis		sample 3_3_2	Coral reefs	2019-05-22	China: Spratly Islands	Polyps
SRR12710846	2020-09-27 03:14:46	2020-09-27 02:32:57	28402635	8520790500	28402635	300	2501		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710846/SRR12710846	SRX9189761	Coral_OA_3_day3_3	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425777	SAMN16237447	simple	246305	Montipora capricornis	Coral_OA_3_day3_3							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	9E340B8F40341926B8B70042385B3C88	1F3B436E4BCDFFB76F1807095155B680	Montipora capricornis		sample 3_3_3	Coral reefs	2019-05-22	China: Spratly Islands	Polyps
SRR12710858	2020-09-27 03:18:35	2020-09-27 02:00:03	28999607	8699882100	28999607	300	2577		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710858/SRR12710858	SRX9189749	Coral_OA_3_day9_1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425765	SAMN16237457	simple	246305	Montipora capricornis	Coral_OA_3_day9_1							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	007CFE82A537216C0037212EF63199E0	B920CD91F9357FD6872F2C5DEDD35225	Montipora capricornis		sample 3_9_1	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
SRR12710857	2020-09-27 03:14:45	2020-09-27 02:00:17	26952327	8085698100	26952327	300	2388		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710857/SRR12710857	SRX9189750	Coral_OA_3_day9_2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425766	SAMN16237458	simple	246305	Montipora capricornis	Coral_OA_3_day9_2							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	33F66643B135EC078DE06722B7A53730	3E660225BBA9A731AAED4F4C3CA2F4AF	Montipora capricornis		sample 3_9_2	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
SRR12710855	2020-09-27 03:14:45	2020-09-27 01:58:31	20105468	6031640400	20105468	300	1791		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710855/SRR12710855	SRX9189752	Coral_OA_3_day9_3	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425768	SAMN16237459	simple	246305	Montipora capricornis	Coral_OA_3_day9_3							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	1D2DD23DAF36D4F8B4F98B2462B82626	A015F9828B9A61E7DD61E0C7338B3A06	Montipora capricornis		sample 3_9_3	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
SRR12710845	2020-09-27 03:14:46	2020-09-27 02:01:21	37878061	11363418300	37878061	300	3357		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710845/SRR12710845	SRX9189762	Coral_OA_4_day3_1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425778	SAMN16237448	simple	591990	Montipora foliosa	Coral_OA_4_day3_1							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	6CC756012F5122D73611267914F78F83	215A64191F2F925D35DD565C9CC9DAE8	Montipora foliosa		sample 4_3_1	Coral reefs	2019-05-22	China: Spratly Islands	Polyps
SRR12710866	2020-09-27 03:14:45	2020-09-27 01:49:01	26838101	8051430300	26838101	300	2393		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710866/SRR12710866	SRX9189741	Coral_OA_4_day3_2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425757	SAMN16237449	simple	591990	Montipora foliosa	Coral_OA_4_day3_2							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	F72F6BAE93126D9A78FEFD8D4CEAFAA0	5C9521FA1EDCC53B07129F34E0FFDC16	Montipora foliosa		sample 4_3_2	Coral reefs	2019-05-22	China: Spratly Islands	Polyps
SRR12710865	2020-09-27 03:14:45	2020-09-27 01:49:38	25810317	7743095100	25810317	300	2300		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710865/SRR12710865	SRX9189742	Coral_OA_4_day3_3	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425758	SAMN16237450	simple	591990	Montipora foliosa	Coral_OA_4_day3_3							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	2D01E691ED298AE5BC1AF4BDBB4A5438	BEF534EFE53B8F3BEEC6448FB443E3AC	Montipora foliosa		sample 4_3_3	Coral reefs	2019-05-22	China: Spratly Islands	Polyps
SRR12710854	2020-09-27 03:14:45	2020-09-27 02:09:14	35330536	10599160800	35330536	300	3159		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710854/SRR12710854	SRX9189753	Coral_OA_4_day9_1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425769	SAMN16237460	simple	591990	Montipora foliosa	Coral_OA_4_day9_1							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	C6E4D284D04F5FA5CFD193285A76456F	013786F1E6A2D527F61A7902ED755FA7	Montipora foliosa		sample 4_9_1	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
SRR12710853	2020-09-27 03:16:41	2020-09-27 01:50:33	25984558	7795367400	25984558	300	2322		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710853/SRR12710853	SRX9189754	Coral_OA_4_day9_2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425770	SAMN16237461	simple	591990	Montipora foliosa	Coral_OA_4_day9_2							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	DB7ADD0DE64178E73FC5D49878B7F887	898F08C162214069F7909DB3D237A211	Montipora foliosa		sample 4_9_2	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
SRR12710852	2020-09-27 03:18:35	2020-09-27 02:03:17	38792504	11637751200	38792504	300	3456		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR12710852/SRR12710852	SRX9189755	Coral_OA_4_day9_3	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP199550	PRJNA544778		544778	SRS7425771	SAMN16237462	simple	591990	Montipora foliosa	Coral_OA_4_day9_3							no					STATE KEY LAB FOR BIOELECTROINCS	SRA1130829		public	1EA3B099437DEF23F9A10946C6C496F6	99D2D65859B944C89B9D49021B0DF9D8	Montipora foliosa		sample 4_9_3	Coral reefs	2019-05-28	China: Spratly Islands	Polyps
DRR194233	2020-09-05 03:50:37	2020-09-05 04:49:01	63555054	28454653639	63555054	447	14687		https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR194233/DRR194233	DRX184685	Meff_shotgun	WGS	RANDOM	GENOMIC	PAIRED	600	0	ILLUMINA	Illumina HiSeq 2500	DRP006493	PRJDB8519	3	662258	DRS151785	SAMD00186142	simple	105610	Montipora efflorescens	SAMD00186142							no					AORI	DRA009058		public	59036B1FD472BF21BD0AF416B054E596	7858668FDA2CD58A8F0B5E6CE78CCCA3	Montipora efflorescens	Sperm of Montipora efflorescens	missing	Sperm	2015-05	Japan
DRR194228	2020-09-05 03:50:36	2020-09-05 04:46:28	56088678	26375617640	56088678	470	13520		https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR194228/DRR194228	DRX184680	Mcac_shotgun	WGS	RANDOM	GENOMIC	PAIRED	600	0	ILLUMINA	Illumina HiSeq 2500	DRP006493	PRJDB8519	3	662258	DRS151786	SAMD00186143	simple	246299	Montipora cactus	SAMD00186143							no					AORI	DRA009058		public	D82504CB906643C375632AE26C4C513F	609F3A6625BB9D55984851399D2BE67A	Montipora cactus	Sperm of Montipora cactus	missing	Sperm	2015-05	Japan
SRR11452263	2020-04-01 21:25:26	2020-03-31 01:50:16	21430810	6429243000	21430810	300	2459		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452263/SRR11452263	SRX8029975	119_egg_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402331	SAMN14486762	simple	46704	Montipora capitata	119_egg_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	4C9DB6F5BCC288CA9DED5F2479271F54	B334CB2F72861697C79D552AA5F5ED8E	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	egg
SRR11452262	2020-04-01 21:25:26	2020-03-31 02:02:50	22587714	6776314200	22587714	300	2587		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452262/SRR11452262	SRX8029976	120_egg_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402332	SAMN14486763	simple	46704	Montipora capitata	120_egg_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	8B7B293E13FAA41240894D5AC12C8C46	B50E697E9D13179A8B36CBB9A15E06EA	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	egg
SRR11452251	2020-04-01 21:25:26	2020-03-31 02:13:51	19342285	5802685500	19342285	300	2213		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452251/SRR11452251	SRX8029987	121_egg_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402343	SAMN14486764	simple	46704	Montipora capitata	121_egg_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	ADF5F4D14808EBE34E9126A7326D99A3	0C2F0B2C196568BE6F337CD0B969AD76	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	egg
SRR11452240	2020-04-01 21:25:27	2020-03-31 01:46:04	23494302	7048290600	23494302	300	2696		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452240/SRR11452240	SRX8029998	127_FE_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402354	SAMN14486765	simple	46704	Montipora capitata	127_FE_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	E1743006CD137F6916BB71210086F6C7	6CC5E5E9C227B1EE835005993842E947	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452229	2020-04-01 21:25:27	2020-03-31 01:25:40	19003021	5700906300	19003021	300	2174		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452229/SRR11452229	SRX8030009	128_FE_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402365	SAMN14486766	simple	46704	Montipora capitata	128_FE_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	48866E517DD86617810830D9BAD26374	78E3981B67E177F88C09690B8F306A0F	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452220	2020-04-01 21:25:27	2020-03-31 01:32:27	18364685	5509405500	18364685	300	2093		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452220/SRR11452220	SRX8030018	129_FE_XLOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402374	SAMN14486767	simple	46704	Montipora capitata	129_FE_XLOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	DB0CF0CE42B91448A611305AD858B65A	794E4527BDA215D486FA28818F66F6C1	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452219	2020-04-01 21:25:27	2020-03-31 02:21:36	19545789	5863736700	19545789	300	2240		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452219/SRR11452219	SRX8030019	130_FE_XLOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402375	SAMN14486768	simple	46704	Montipora capitata	130_FE_XLOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	5F7AD3F1952A28564FE186D13E1281F8	28F165A50A745EFC0C76DA7B854CD6E2	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452218	2020-04-01 21:25:27	2020-03-31 01:41:29	18473442	5542032600	18473442	300	2107		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452218/SRR11452218	SRX8030020	131_FE_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402376	SAMN14486769	simple	46704	Montipora capitata	131_FE_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	EED1BE4EC8DE193D76AB0F4A970DC36E	61F22491383BB883AB5F5A1C3BA19E5B	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452217	2020-04-01 21:25:27	2020-03-31 01:36:39	18818657	5645597100	18818657	300	2135		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452217/SRR11452217	SRX8030021	132_FE_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402377	SAMN14486770	simple	46704	Montipora capitata	132_FE_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	1D1A9E8FA7D3E5EA9AB43519D25CE48E	39498B58A84DAF915C62A7005ACB96A4	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452216	2020-04-01 21:25:27	2020-03-31 01:51:52	20820329	6246098700	20820329	300	2388		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452216/SRR11452216	SRX8030022	133_FE_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402378	SAMN14486771	simple	46704	Montipora capitata	133_FE_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	28275F2F78C86B70CECC90F9F3CBDA93	9F5CD2481CF7FA3D88E2A2CEC40C9139	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452261	2020-04-01 21:25:26	2020-03-31 01:42:51	19009948	5702984400	19009948	300	2197		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452261/SRR11452261	SRX8029977	134_FE_XLOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402333	SAMN14486772	simple	46704	Montipora capitata	134_FE_XLOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	363E3F41B383A8E7F2774A6BFB3D9E53	B12FD6C0F3C90D52140779806E51525E	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	fertilized embryo
SRR11452260	2020-04-01 21:25:26	2020-03-31 01:43:33	18739012	5621703600	18739012	300	2149		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452260/SRR11452260	SRX8029978	153_cleav_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402335	SAMN14486773	simple	46704	Montipora capitata	153_cleav_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	FAE25AA154E43DD1F34D38FF41226372	A6B3CA5AC89D3E74BFF69078EF189534	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452259	2020-04-01 21:25:26	2020-03-31 02:03:11	25865443	7759632900	25865443	300	2961		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452259/SRR11452259	SRX8029979	154_cleav_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402334	SAMN14486774	simple	46704	Montipora capitata	154_cleav_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	5CAED6A0BF1520CE9498B3C9A851FA17	6A482ADD9B643F621C7BA8B4C42D58BC	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452258	2020-04-01 21:25:26	2020-03-31 01:50:21	23884925	7165477500	23884925	300	2751		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452258/SRR11452258	SRX8029980	155_cleav_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402337	SAMN14486775	simple	46704	Montipora capitata	155_cleav_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	7467F25F931077E5426F7693AF50A707	AF05242868D106F61C64DF184F649051	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452257	2020-04-01 21:25:26	2020-03-31 01:59:27	23346656	7003996800	23346656	300	2652		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452257/SRR11452257	SRX8029981	156_cleav_XLOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402336	SAMN14486776	simple	46704	Montipora capitata	156_cleav_XLOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	A8F44F570AD01482DDC6033FC07220CE	98D618A36C25FC2132118B9686A1800F	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452256	2020-04-01 21:25:26	2020-03-31 01:51:59	19122552	5736765600	19122552	300	2195		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452256/SRR11452256	SRX8029982	157_cleav_XLOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402338	SAMN14486777	simple	46704	Montipora capitata	157_cleav_XLOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	72D3AB4E830F148DC40F20F09D48DB6A	29EA4A473FD57115568D2F88147B2043	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452255	2020-04-01 21:25:26	2020-03-31 01:52:36	19082407	5724722100	19082407	300	2194		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452255/SRR11452255	SRX8029983	158_cleav_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402339	SAMN14486778	simple	46704	Montipora capitata	158_cleav_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	AF882A0F9AD89C1B5951AA2F9373A268	2A454A82D05E4567C8EFA3AF379D6A38	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452254	2020-04-01 21:25:26	2020-03-31 01:43:04	19524641	5857392300	19524641	300	2216		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452254/SRR11452254	SRX8029984	159_cleav_AMB_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402340	SAMN14486779	simple	46704	Montipora capitata	159_cleav_AMB							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	BED629E632756D43D7B239C3B3414B24	3CF5A14A947E1CB6EF87AB43F9CFED01	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
SRR11452253	2020-04-01 21:25:26	2020-03-31 01:55:06	19606641	5881992300	19606641	300	2228		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11452253/SRR11452253	SRX8029985	160_cleav_LOW_RNASeq	RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP254626	PRJNA616341		616341	SRS6402342	SAMN14486780	simple	46704	Montipora capitata	160_cleav_LOW							no					UNIVERSITY OF RHODE ISLAND	SRA1060866		public	03DBD63A35DDA623B7A2E0026C29C277	AB63EBDDFD433F91A185611A541A8902	Montipora capitata		not applicable	not applicable	2018-06-13	USA: Hawaii, Oahu, Kaneohe Bay	whole organisms	cleavage
