SRR7042978	SRR7062295	SRR7062350	SRR7043704	SRR7058616	SRR7058566	SRR7055829	SRR7058378	SRR7058606	SRR7059699	SRR7043013	SRR7046161	SRR6987146	SRR7041301	SRR7040514	SRR6964364	SRR6986864	SRR6951744	SRR6963586	SRR6963878	SRR7039808	SRR6951423	SRR6952431	SRR6963891	SRR6914609	SRR6914908	SRR6934388	SRR6934542	SRR6942678	SRR6942729	SRR6914151	SRR6935629	Pacuta_HTAC_TP1_1653	Pacuta_HTHC_TP6_1721	Pacuta_ATHC_TP10_1205	Pacuta_ATAC_TP5_1059	Pacuta_HTHC_TP1_2210	Pacuta_HTHC_TP11_1416	Pacuta_ATHC_TP8_2861	Pacuta_HTHC_TP5_1168	Pacuta_HTAC_TP7_1487	Pacuta_ATAC_TP6_1050	Pacuta_ATAC_TP7_1047	Pacuta_ATHC_TP1_2977	Pacuta_HTHC_TP4_1169	Pacuta_ATHC_TP11_2879	Pacuta_ATHC_TP7_1281	Pacuta_HTAC_TP5_1571	Pacuta_ATHC_TP1_1207	Pacuta_HTAC_TP8_1329	Pacuta_ATHC_TP9_2979	Pacuta_HTHC_TP3_2527	Pacuta_ATHC_TP6_2999	Pacuta_ATHC_TP3_1219	Pacuta_HTAC_TP3_2026	Pacuta_ATHC_TP10_2197	Pacuta_HTAC_TP5_1303	Pacuta_HTAC_TP6_1330	Pacuta_ATHC_TP11_2668	Pacuta_HTHC_TP1_1676	Pacuta_HTAC_TP10_1225	Pacuta_HTHC_TP3_1418	Pacuta_ATHC_TP4_2993	Pacuta_ATHC_TP5_1296	Pacuta_ATAC_TP7_1445	Pacuta_HTAC_TP9_1302	Pacuta_HTAC_TP9_1486	Pacuta_ATAC_TP1_1775	Pacuta_HTAC_TP6_1744	Pacuta_ATAC_TP6_1468	Pacuta_ATHC_TP5_2212	Pacuta_ATAC_TP10_1159	Pacuta_ATAC_TP8_1755	Pacuta_ATAC_TP9_1141	Pacuta_ATAC_TP1_1043	Pacuta_ATAC_TP6_1542	Pacuta_HTHC_TP4_1343	Pacuta_HTHC_TP7_1427	Pacuta_ATHC_TP3_2750	Pacuta_HTAC_TP4_1581	Pacuta_ATHC_TP1_2743	Pacuta_HTHC_TP8_1184	Pacuta_ATAC_TP10_1641	Pacuta_ATAC_TP3_1471	Pacuta_HTAC_TP8_1765	Pacuta_HTAC_TP11_1647	Pacuta_HTHC_TP4_2195	Pacuta_HTAC_TP11_1582	Pacuta_ATAC_TP4_2002	Pacuta_HTAC_TP4_1701	Pacuta_ATAC_TP5_1563	Pacuta_ATHC_TP8_2564	Pacuta_ATAC_TP1_2363	Pacuta_HTAC_TP1_2005	Pacuta_ATAC_TP4_1060	Pacuta_HTAC_TP3_1617	Pacuta_HTHC_TP10_1732	Pacuta_HTHC_TP1_1239	Pacuta_HTHC_TP10_1238	Pacuta_ATHC_TP7_2409	Pacuta_HTHC_TP7_1090	Pacuta_ATAC_TP10_1559	Pacuta_ATAC_TP5_1757	Pacuta_HTHC_TP7_1820	Pacuta_ATAC_TP9_1594	Pacuta_HTAC_TP10_1536	Pacuta_ATHC_TP10_2550	Pacuta_HTHC_TP11_2185	Pacuta_HTHC_TP5_1415	Pacuta_ATAC_TP11_2306	Pacuta_HTHC_TP5_2087	Pacuta_ATHC_TP11_1147	Pacuta_HTAC_TP11_1596	Pacuta_ATAC_TP4_1762	Pacuta_HTAC_TP5_1707	Pacuta_ATHC_TP3_2534	Pacuta_HTAC_TP9_1696	Pacuta_HTHC_TP8_1709	Pacuta_ATAC_TP7_2413	Pacuta_HTAC_TP10_2064	Pacuta_HTHC_TP3_1227	Pacuta_HTHC_TP6_1595	Pacuta_HTHC_TP8_2304	Pacuta_HTHC_TP9_2202	Pacuta_ATAC_TP3_1041	Pacuta_HTHC_TP6_1138	Pacuta_ATHC_TP7_2878	Pacuta_HTAC_TP1_2414	Pacuta_HTAC_TP7_1728	Pacuta_ATAC_TP11_1103	Pacuta_ATHC_TP9_2873	Pacuta_ATHC_TP4_1220	Pacuta_HTHC_TP9_2305	Pacuta_HTAC_TP6_1466	Pacuta_HTHC_TP10_2300	Pacuta_ATHC_TP5_2877	Pacuta_ATHC_TP6_2870	Pacuta_ATAC_TP3_1637	Pacuta_ATHC_TP9_1451	Pacuta_HTAC_TP8_2513	Pacuta_HTHC_TP9_1131	Pacuta_ATAC_TP8_2012	Pacuta_ATAC_TP9_2357	Pacuta_ATHC_TP6_1254	Pacuta_HTAC_TP3_1642	Pacuta_HTAC_TP7_2072	Pacuta_ATHC_TP8_1459	Pacuta_ATAC_TP8_1051	Pacuta_HTAC_TP4_1767	Pacuta_ATAC_TP11_1777	Pacuta_ATHC_TP4_2733
Pacuta_ATHC_TP3_2750	0.0122571	0.00455492	0.00648848	0.00718025	0.00722495	0.00850247	0.0126798	0.0113928	0.0111588	0.0100242	0	0	0.00835961	0.0111428	0.0117602	0.0133141	0.0131516	0.00812425	0.0110088	0.011539	0.000606735	0.00243644	0.00319517	0.00459862	0.0101857	0.0126804	0.00957852	0.0100036	0.00786387	0.00783075	0	0.00127432	0.210258	0.181818	0.197622	0.219682	0.246387	0.302097	0.302615	0.302988	0.302389	0.302748	0.304726	0.302085	0.304125	0.306585	0.306162	0.306468	0.308009	0.307893	0.297652	0.298082	0.299079	0.299139	0.299006	0.299608	0.299339	0.281254	0.307118	0.287199	0.287992	0.290277	0.292555	0.294707	0.248065	0.219731	0.224274	0.226248	0.228633	0.233286	0.233479	0.219289	0.223374	0.223357	0.471686	0.471448	0.473865	0.476009	0.5	0.481819	0.461036	0.460695	0.372668	0.370665	0.368978	0.386197	0.387447	0.389325	0.390401	0.390478	0.38989	0.390661	0.375211	0.375294	0.377204	0.375863	0.379961	0.381102	0.38106	0.385411	0.383499	0.379163	0.379425	0.377575	0.377382	0.377597	0.175563	0.286697	0.236742	0.292792	0.298099	0.294832	0.295589	0.296022	0.295943	0.296096	0.298351	0.297565	0.288668	0.289222	0.29049	0.290474	0.290817	0.291068	0.291996	0.292552	0.292804	0.294503	0.29374	0.279709	0.277911	0.288029	0.284976	0.284938	0.287124	0.286598	0.28641	0.283286	0.282929	0.281482	0.283001	0.280345	0.280917	0.279009	0.265265	0.265507	0.271974	0.27505	0.278913	0.277933	0.283289
Pacuta_HTHC_TP7_1427	0.0037204	0	0	0	0	0	0.00414582	0.00303129	0.00272468	0.00144942	0	0	0	0.00225648	0.00303265	0.00453171	0.00451087	0	0.00243557	0.00291088	0	0	0	0	0.00170358	0.00422945	0.00118509	0.00168584	0	0	0	0	0.20381	0.175029	0.19327	0.214516	0.241185	0.298613	0.299749	0.300192	0.299411	0.299782	0.301912	0.299323	0.30072	0.303014	0.302674	0.302662	0.304084	0.304408	0.295041	0.295175	0.296278	0.296545	0.296341	0.296827	0.296494	0.278382	0.303521	0.284216	0.285317	0.28727	0.289955	0.292204	0.243705	0.216232	0.221148	0.222954	0.225473	0.229619	0.229626	0.216186	0.220171	0.220309	0.467693	0.467764	0.470278	0.5	0.476009	0.475483	0.457853	0.458064	0.36909	0.367299	0.365961	0.381302	0.382638	0.383891	0.385093	0.385076	0.3845	0.385314	0.371649	0.371675	0.373705	0.372211	0.376413	0.377385	0.377506	0.381556	0.380029	0.375469	0.375542	0.374519	0.373925	0.374343	0.170797	0.282826	0.232893	0.289354	0.294074	0.291381	0.291976	0.292159	0.292285	0.29243	0.294483	0.293841	0.286017	0.286425	0.287638	0.287678	0.287746	0.288244	0.288732	0.289486	0.290054	0.291234	0.290813	0.27664	0.274859	0.285051	0.282371	0.282308	0.284237	0.283506	0.28354	0.280403	0.280147	0.278839	0.280138	0.277434	0.278071	0.275535	0.261899	0.26255	0.268835	0.271829	0.275684	0.273981	0.279454
Pacuta_HTHC_TP4_1343	0	0	0	0	0	0	0.000472921	0	0	0	0	0	0	0	0	0.00138519	0.00122969	0	0	0	0	0	0	0	0	0.00112227	0	0	0	0	0	0	0.201412	0.172255	0.1912	0.212372	0.239053	0.296308	0.297562	0.298033	0.297362	0.297451	0.299716	0.297313	0.298791	0.300593	0.300337	0.300492	0.301816	0.302013	0.292722	0.292969	0.293909	0.294312	0.294015	0.29456	0.294534	0.276012	0.301068	0.282376	0.282806	0.285076	0.287802	0.289949	0.241558	0.213981	0.218907	0.221144	0.22336	0.227665	0.22756	0.214208	0.217888	0.218065	0.466565	0.466022	0.5	0.470278	0.473865	0.473727	0.456209	0.455981	0.367235	0.365748	0.364112	0.379423	0.381013	0.381948	0.383215	0.383301	0.3828	0.383168	0.370163	0.370205	0.372079	0.370875	0.374799	0.375701	0.375676	0.379618	0.378004	0.373932	0.373986	0.372783	0.372062	0.372222	0.16792	0.281178	0.231091	0.28757	0.292319	0.289596	0.290091	0.29072	0.290598	0.290601	0.292615	0.291859	0.28443	0.284582	0.286093	0.28599	0.286044	0.28651	0.287061	0.287903	0.288183	0.289538	0.288932	0.275144	0.273496	0.283304	0.280495	0.280396	0.28239	0.282281	0.281946	0.279045	0.278329	0.277218	0.278466	0.275871	0.276184	0.274117	0.260275	0.261213	0.267225	0.270164	0.274242	0.272629	0.278018
Pacuta_ATAC_TP6_1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199032	0.169664	0.189629	0.210256	0.237137	0.294682	0.295703	0.296159	0.295519	0.295793	0.297931	0.295516	0.296881	0.29897	0.298712	0.29878	0.300231	0.30018	0.29074	0.291305	0.292181	0.29237	0.292315	0.292963	0.292566	0.274259	0.299618	0.280354	0.281199	0.283331	0.285827	0.287917	0.240044	0.21313	0.218159	0.220132	0.222501	0.226689	0.226894	0.213326	0.217279	0.217369	0.464788	0.5	0.466022	0.467764	0.471448	0.471344	0.454208	0.453326	0.366216	0.364752	0.363153	0.378339	0.379947	0.38097	0.381846	0.382061	0.381637	0.382262	0.368967	0.369098	0.370939	0.369515	0.373308	0.374657	0.374712	0.378652	0.377244	0.372631	0.372781	0.372103	0.370847	0.371267	0.166648	0.280291	0.229946	0.28668	0.291389	0.28861	0.289376	0.28963	0.289489	0.289515	0.291686	0.291067	0.28314	0.28366	0.284672	0.284918	0.285022	0.285438	0.286019	0.286882	0.287167	0.288577	0.288158	0.274307	0.272371	0.282235	0.279556	0.27936	0.281292	0.281044	0.280804	0.277788	0.277471	0.276389	0.277535	0.27493	0.275374	0.272878	0.259181	0.260014	0.265882	0.269066	0.272792	0.271458	0.276914
Pacuta_ATAC_TP1_1043	0.00101781	0	0	0	0	0	0.00138303	0.0000983221	0	0	0	0	0	0	0.000143603	0.00163308	0.00152048	0	0	0	0	0	0	0	0	0.00179982	0	0	0	0	0	0	0.202257	0.172552	0.191688	0.212311	0.238958	0.296028	0.297146	0.297362	0.296655	0.296977	0.298917	0.296931	0.297966	0.300254	0.299828	0.299834	0.301424	0.301357	0.292217	0.292629	0.293399	0.29385	0.293472	0.294323	0.293788	0.275894	0.300998	0.282282	0.282486	0.284873	0.287554	0.289597	0.241892	0.21448	0.219457	0.221479	0.22368	0.227955	0.228109	0.21471	0.218547	0.218588	0.5	0.464788	0.466565	0.467693	0.471686	0.471647	0.454997	0.454011	0.367018	0.365414	0.363465	0.37859	0.380161	0.381111	0.382102	0.382042	0.381879	0.382419	0.369696	0.369752	0.371439	0.369904	0.373759	0.374915	0.374884	0.378815	0.377293	0.373168	0.373162	0.372114	0.371217	0.371724	0.168547	0.281793	0.231987	0.288374	0.292911	0.290122	0.290692	0.291032	0.290985	0.291122	0.293091	0.292433	0.284847	0.28509	0.286452	0.286158	0.286488	0.28704	0.287619	0.28848	0.288757	0.290116	0.289589	0.275878	0.273859	0.284127	0.281084	0.281016	0.282757	0.282606	0.282382	0.2795	0.278923	0.277867	0.279159	0.276375	0.276915	0.275017	0.260793	0.261635	0.267643	0.27041	0.274335	0.272931	0.278284
Pacuta_ATAC_TP9_1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154878	0.115025	0.294635	0.250842	0.266455	0.289537	0.291013	0.290973	0.290024	0.29043	0.293032	0.289675	0.291114	0.293907	0.293652	0.293294	0.294712	0.2953	0.286136	0.285483	0.286548	0.287324	0.287282	0.287945	0.287076	0.268217	0.294859	0.274239	0.275899	0.277706	0.279953	0.282576	0.32793	0.464174	0.470391	0.471202	0.473605	0.475923	0.476124	0.465988	0.469761	0.5	0.218588	0.217369	0.218065	0.220309	0.223357	0.223542	0.207915	0.208521	0.265821	0.262699	0.261157	0.274726	0.275734	0.277553	0.2776	0.277412	0.277127	0.277351	0.267726	0.266474	0.269026	0.26731	0.262436	0.271687	0.272091	0.275209	0.27342	0.270146	0.270526	0.268629	0.268288	0.268923	0.199872	0.281082	0.21214	0.278605	0.281797	0.280017	0.280362	0.280685	0.280296	0.280478	0.282267	0.282138	0.274297	0.275749	0.276374	0.27666	0.276704	0.27761	0.277817	0.278142	0.278221	0.279617	0.279515	0.266536	0.265136	0.2733	0.271953	0.271948	0.273676	0.27293	0.27266	0.269495	0.270683	0.268842	0.269723	0.267628	0.267782	0.253908	0.246632	0.247929	0.252772	0.254686	0.258555	0.259193	0.261965
Pacuta_ATAC_TP8_1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154669	0.114418	0.294383	0.250649	0.266557	0.289579	0.291384	0.291147	0.290252	0.290561	0.292734	0.289892	0.291303	0.293767	0.293264	0.293429	0.294918	0.295223	0.286108	0.285558	0.286892	0.287171	0.287021	0.288034	0.287124	0.268246	0.29487	0.274122	0.2759	0.277852	0.280036	0.282654	0.327854	0.463789	0.4705	0.471378	0.473787	0.476234	0.476612	0.466273	0.5	0.469761	0.218547	0.217279	0.217888	0.220171	0.223374	0.223419	0.207617	0.207898	0.265586	0.262917	0.261108	0.274742	0.275977	0.277349	0.277718	0.277704	0.27742	0.27751	0.267738	0.266805	0.26876	0.267486	0.262622	0.271825	0.271894	0.27519	0.273529	0.270319	0.27081	0.268583	0.268185	0.269325	0.200032	0.281835	0.212919	0.279013	0.282189	0.280236	0.280623	0.281242	0.28072	0.281006	0.282735	0.282368	0.274759	0.276122	0.276985	0.276848	0.276994	0.277844	0.278344	0.278684	0.278538	0.280302	0.280083	0.266956	0.265731	0.273951	0.271976	0.272511	0.274092	0.273277	0.273291	0.270109	0.270987	0.268781	0.270101	0.268131	0.268018	0.253917	0.247191	0.248411	0.253312	0.255211	0.258902	0.259737	0.262458
Pacuta_ATAC_TP10_1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149154	0.108402	0.289983	0.245694	0.261563	0.284868	0.2865	0.286796	0.285576	0.286108	0.288359	0.285374	0.286841	0.289452	0.288827	0.289	0.290634	0.290604	0.281375	0.281099	0.28246	0.283025	0.282882	0.283215	0.282783	0.263557	0.290478	0.270026	0.271383	0.273272	0.275846	0.27828	0.323568	0.459978	0.466565	0.467973	0.469964	0.472428	0.472479	0.5	0.466273	0.465988	0.21471	0.213326	0.214208	0.216186	0.219289	0.219769	0.203322	0.20378	0.262195	0.259142	0.257639	0.27149	0.272276	0.2739	0.274254	0.27408	0.273815	0.273988	0.264204	0.263104	0.265353	0.263821	0.25872	0.268215	0.268492	0.27185	0.269988	0.266873	0.267082	0.265045	0.264828	0.265351	0.194909	0.27835	0.207791	0.275132	0.278417	0.276393	0.276794	0.277305	0.277012	0.277267	0.278811	0.278418	0.270891	0.272399	0.273029	0.273183	0.273202	0.274159	0.274418	0.274552	0.274798	0.276314	0.276041	0.263177	0.261746	0.269929	0.268056	0.268389	0.270098	0.269626	0.269468	0.26623	0.267368	0.264949	0.26632	0.264027	0.264195	0.250193	0.242991	0.244098	0.249137	0.251427	0.25528	0.255886	0.258536
Pacuta_ATHC_TP5_2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16874	0.130268	0.303389	0.263703	0.279966	0.29996	0.300122	0.300468	0.299793	0.300293	0.302545	0.299673	0.302155	0.304435	0.304159	0.304248	0.305889	0.3059	0.294682	0.295026	0.296163	0.29654	0.296448	0.297164	0.29624	0.276838	0.305302	0.283205	0.285055	0.286937	0.288919	0.291485	0.33932	0.473881	0.478011	0.479337	0.481845	0.486748	0.5	0.472479	0.476612	0.476124	0.228109	0.226894	0.22756	0.229626	0.233479	0.233598	0.216886	0.217144	0.273888	0.271023	0.269569	0.284523	0.285714	0.286853	0.287609	0.287183	0.286993	0.28714	0.27613	0.275175	0.277259	0.275961	0.271156	0.28062	0.280531	0.284333	0.282388	0.278634	0.279274	0.277501	0.276748	0.277606	0.210862	0.29042	0.223081	0.287528	0.291124	0.288876	0.289185	0.289952	0.289689	0.289845	0.291485	0.29117	0.282892	0.283848	0.284744	0.28487	0.284552	0.285782	0.286011	0.286652	0.286788	0.288505	0.288317	0.274339	0.273143	0.2816	0.279506	0.280021	0.281661	0.280916	0.281016	0.277792	0.278549	0.276287	0.277552	0.275358	0.275615	0.261738	0.256436	0.256766	0.260979	0.262873	0.267225	0.268606	0.27145
Pacuta_ATAC_TP6_1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168769	0.130434	0.303396	0.26329	0.279315	0.299626	0.300162	0.300226	0.29937	0.300058	0.302587	0.299551	0.302133	0.304079	0.303862	0.304101	0.305648	0.306022	0.294568	0.294976	0.296101	0.296256	0.296125	0.296972	0.296319	0.277004	0.305196	0.282881	0.284793	0.286787	0.288772	0.29124	0.33889	0.473593	0.477547	0.478849	0.481884	0.5	0.486748	0.472428	0.476234	0.475923	0.227955	0.226689	0.227665	0.229619	0.233286	0.233529	0.216785	0.217035	0.273692	0.270829	0.269274	0.284231	0.285387	0.286844	0.287278	0.287085	0.286707	0.286973	0.276028	0.274938	0.276933	0.275711	0.271101	0.280284	0.280295	0.28417	0.282348	0.278265	0.27882	0.277517	0.276505	0.27745	0.210786	0.29027	0.222948	0.287294	0.290943	0.288665	0.289078	0.289828	0.289437	0.289703	0.29143	0.290957	0.282854	0.283893	0.284671	0.284842	0.284576	0.285552	0.286092	0.286614	0.286695	0.288379	0.288231	0.274252	0.273008	0.281391	0.279439	0.280072	0.28165	0.280698	0.280897	0.277721	0.278557	0.276221	0.277481	0.275261	0.275591	0.261533	0.256079	0.256596	0.260885	0.262691	0.266797	0.268104	0.271113
Pacuta_HTAC_TP6_1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162228	0.123023	0.299549	0.257484	0.273371	0.295085	0.295875	0.296325	0.295797	0.296033	0.298387	0.295367	0.29714	0.299101	0.29911	0.299104	0.300507	0.300822	0.290621	0.290859	0.291951	0.292071	0.292075	0.293031	0.292156	0.272681	0.300198	0.278832	0.280977	0.282723	0.284668	0.287048	0.333859	0.470173	0.475276	0.475869	0.5	0.481884	0.481845	0.469964	0.473787	0.473605	0.22368	0.222501	0.22336	0.225473	0.228633	0.228961	0.212533	0.212732	0.270093	0.26729	0.265628	0.280014	0.281071	0.282427	0.282876	0.282708	0.282451	0.282493	0.272486	0.271428	0.273252	0.271972	0.267289	0.276684	0.276728	0.280272	0.27867	0.274579	0.27527	0.273893	0.272931	0.273574	0.205279	0.286192	0.218508	0.283492	0.287157	0.285059	0.285273	0.285714	0.285525	0.285796	0.287431	0.287149	0.279334	0.280508	0.281179	0.281795	0.281295	0.28234	0.282701	0.283081	0.283417	0.285026	0.284894	0.270916	0.269553	0.278093	0.276065	0.276455	0.278255	0.277495	0.27756	0.274432	0.275123	0.272978	0.274326	0.271752	0.272278	0.258132	0.252083	0.25312	0.257536	0.259201	0.263589	0.264441	0.267283
Pacuta_ATAC_TP1_1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159363	0.119783	0.296997	0.254942	0.27093	0.292535	0.294033	0.294205	0.2931	0.293574	0.295813	0.293455	0.294878	0.296797	0.296261	0.296789	0.298353	0.298184	0.288389	0.288832	0.289993	0.290192	0.290196	0.290852	0.290537	0.271075	0.298036	0.277298	0.278788	0.280909	0.283034	0.285819	0.330596	0.466348	0.472252	0.5	0.475869	0.478849	0.479337	0.467973	0.471378	0.471202	0.221479	0.220132	0.221144	0.222954	0.226248	0.226604	0.210546	0.210563	0.267989	0.265491	0.263587	0.277796	0.278794	0.279964	0.280855	0.280414	0.280117	0.280227	0.270598	0.269584	0.271345	0.269851	0.26524	0.274658	0.274595	0.278084	0.276087	0.272698	0.273291	0.271463	0.270756	0.271617	0.202779	0.28427	0.215374	0.281284	0.284826	0.282584	0.282851	0.283564	0.283182	0.2837	0.285045	0.284551	0.277275	0.278418	0.279253	0.279371	0.278926	0.280069	0.280505	0.281124	0.281181	0.282622	0.282319	0.269139	0.267624	0.276151	0.273777	0.274673	0.275999	0.275597	0.275546	0.272317	0.273292	0.270709	0.272037	0.270024	0.270334	0.256089	0.250042	0.250908	0.255099	0.257065	0.261212	0.262398	0.265114
Pacuta_HTAC_TP9_1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156501	0.11635	0.295464	0.252212	0.268085	0.290808	0.291541	0.29195	0.291167	0.291655	0.294264	0.290927	0.292557	0.29482	0.294978	0.29451	0.29606	0.296603	0.286269	0.286518	0.287409	0.287788	0.287653	0.288666	0.287735	0.268198	0.29594	0.274537	0.276805	0.278444	0.280356	0.282724	0.329447	0.466459	0.5	0.472252	0.475276	0.477547	0.478011	0.466565	0.4705	0.470391	0.219457	0.218159	0.218907	0.221148	0.224274	0.224386	0.207979	0.208862	0.266355	0.263163	0.261801	0.275861	0.27688	0.27832	0.278628	0.27847	0.278277	0.27856	0.268348	0.267033	0.269005	0.268273	0.263225	0.272522	0.272743	0.276228	0.274511	0.270598	0.271274	0.269748	0.268801	0.269992	0.200507	0.282162	0.213343	0.279655	0.282754	0.281045	0.281297	0.281646	0.281366	0.281559	0.283355	0.283097	0.275496	0.276616	0.277165	0.277532	0.277254	0.278411	0.278529	0.279158	0.279369	0.280753	0.280732	0.266909	0.2654	0.273934	0.27231	0.272479	0.27434	0.273158	0.273394	0.270505	0.270899	0.26906	0.270476	0.267877	0.268149	0.254178	0.247968	0.249041	0.25359	0.255649	0.259725	0.260468	0.263213
Pacuta_HTAC_TP9_1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149388	0.107826	0.288513	0.24615	0.262644	0.286077	0.285541	0.285813	0.285466	0.285854	0.288427	0.285527	0.288074	0.289836	0.290029	0.289804	0.291153	0.291757	0.280629	0.280588	0.281337	0.281641	0.281626	0.28271	0.281702	0.26165	0.290965	0.268493	0.270352	0.272296	0.274253	0.276827	0.324388	0.5	0.466459	0.466348	0.470173	0.473593	0.473881	0.459978	0.463789	0.464174	0.21448	0.21313	0.213981	0.216232	0.219731	0.219865	0.202868	0.203134	0.26063	0.257684	0.256143	0.271495	0.272562	0.273798	0.274212	0.273835	0.273748	0.274114	0.262877	0.261789	0.263838	0.26258	0.257516	0.267494	0.267586	0.271144	0.269322	0.264986	0.265719	0.265079	0.263293	0.26445	0.194466	0.278034	0.208219	0.27521	0.278244	0.276869	0.27674	0.277284	0.276936	0.277069	0.278741	0.278572	0.27066	0.271267	0.272014	0.272755	0.271742	0.272911	0.273405	0.273803	0.274275	0.275735	0.27588	0.26146	0.259836	0.268886	0.266916	0.267295	0.269091	0.267989	0.268094	0.265037	0.265695	0.263909	0.264866	0.262265	0.262549	0.249247	0.244268	0.24462	0.248416	0.250287	0.254729	0.256063	0.259205
Pacuta_ATAC_TP7_1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18902	0.154754	0.272567	0.239524	0.299931	0.291422	0.291084	0.291247	0.290559	0.291002	0.293744	0.289988	0.293109	0.295874	0.295787	0.295697	0.297362	0.297892	0.285499	0.285795	0.286737	0.287032	0.286983	0.288153	0.287153	0.266735	0.297096	0.27296	0.275181	0.276658	0.279383	0.282231	0.5	0.324388	0.329447	0.330596	0.333859	0.33889	0.33932	0.323568	0.327854	0.32793	0.241892	0.240044	0.241558	0.243705	0.248065	0.248198	0.229639	0.230713	0.243422	0.239472	0.237855	0.254477	0.25559	0.257403	0.25773	0.258161	0.257261	0.258057	0.245087	0.243738	0.246301	0.244209	0.24029	0.249908	0.250041	0.253988	0.251675	0.247967	0.248642	0.246778	0.245728	0.246606	0.228916	0.240964	0.165195	0.292493	0.296836	0.294549	0.295219	0.295467	0.295061	0.295396	0.297981	0.297212	0.288085	0.288845	0.289764	0.289986	0.289756	0.291128	0.291618	0.292126	0.292178	0.293995	0.293607	0.278811	0.27707	0.286186	0.283691	0.284651	0.2865	0.285735	0.28575	0.282074	0.282771	0.280811	0.282434	0.279302	0.279853	0.294493	0.291959	0.292047	0.294643	0.29661	0.300564	0.303925	0.304843
Pacuta_ATHC_TP5_1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201519	0.168819	0.256781	0.235026	0.278293	0.468251	0.471984	0.472203	0.470813	0.470985	0.472799	0.470569	0.470674	0.472138	0.472515	0.472852	0.474003	0.473812	0.467042	0.467289	0.468207	0.46905	0.468881	0.46866	0.468688	0.452942	0.46495	0.457958	0.457829	0.460163	0.462531	0.5	0.282231	0.276827	0.282724	0.285819	0.287048	0.29124	0.291485	0.27828	0.282654	0.282576	0.289597	0.287917	0.289949	0.292204	0.294707	0.294943	0.279461	0.280748	0.206312	0.202313	0.200524	0.214958	0.216152	0.217136	0.218092	0.217843	0.217467	0.218003	0.207671	0.206372	0.208969	0.206544	0.208308	0.211487	0.211623	0.214754	0.213233	0.210169	0.210213	0.208261	0.207563	0.208568	0.203693	0.245988	0.155383	0.240374	0.244306	0.241563	0.242345	0.242581	0.242484	0.242855	0.244384	0.243819	0.236602	0.237677	0.238701	0.238569	0.238626	0.239398	0.239752	0.240142	0.240498	0.241671	0.241287	0.228426	0.227021	0.236518	0.233463	0.233327	0.235389	0.235341	0.234789	0.231117	0.231445	0.229483	0.230992	0.229183	0.229532	0.218518	0.197843	0.198598	0.203895	0.207299	0.210923	0.211965	0.215023
